user_id,prenom,nom,genre,email,telephone,type_compteur,numero_compteur,zone_id,region,commune,type_zone,date_inscription,conso_moyenne_jour,objectif_mensuel,actif
188,Daba,Samb,F,daba.samb63@orange.sn,221778630249,DPP,SN19661138,19,Ziguinchor,Ziguinchor,urbain,2024-12-28,6.24,150,True
189,Yacine,Sy,F,mcisse@orange.sn,221787583395,DPP,SN09834371,9,Diourbel,Touba,urbain,2024-10-14,4.27,150,True
190,Ndeye,Ba,F,ndeye.ba39@gmail.com,221778117722,DPP,SN20865862,20,Matam,Matam,semi_urbain,2024-05-13,4.59,200,True
191,Mariama,Sall,F,mariamasall@gmail.com,221708748727,DPP,SN09170723,9,Diourbel,Touba,urbain,2025-07-04,4.29,150,True
192,Fatou,Sow,F,fsow@yahoo.fr,221771728935,DPP,SN09565168,9,Diourbel,Touba,urbain,2024-12-10,4.13,150,True
193,Bineta,Kébé,F,binetakebe@outlook.com,221758057080,DPP,SN11131157,11,Saint-Louis,Saint-Louis,urbain,2025-12-03,5.28,150,True
194,Souleymane,Diouf,M,souleymanediouf@hotmail.com,221776242938,DPP,SN09348852,9,Diourbel,Touba,urbain,2026-02-05,4.07,300,True
195,Momar,Sarr,M,msarr@yahoo.fr,221784068315,DPP,SN09594592,9,Diourbel,Touba,urbain,2025-01-08,4.09,150,True
196,Modou,Kane,M,mcisse@orange.sn,221763841619,DPP,SN09200401,9,Diourbel,Touba,urbain,2025-12-07,4.3,150,True
197,Mariama,Cisse,F,mcisse@orange.sn,221754281952,DPP,SN19613491,19,Ziguinchor,Ziguinchor,urbain,2024-11-23,5.56,150,True
198,Mariama,Seck,F,mseck@yahoo.fr,221788762038,DPP,SN08482649,8,Diourbel,Diourbel,urbain,2025-03-19,6.25,200,True
199,Souleymane,Toure,M,mcisse@orange.sn,221782131405,DPP,SN08449722,8,Diourbel,Diourbel,urbain,2026-01-05,5.53,150,True
200,Selbé,Traoré,F,mcisse@orange.sn,221773695453,PPP,SN17762926,17,Kolda,Kolda,urbain,2025-05-24,17.09,150,True
201,Fatou,Dia,F,mcisse@orange.sn,221758659703,PPP,SN21277605,21,Kaffrine,Kaffrine,semi_urbain,2024-08-28,18.06,300,True
202,Fatou,Gaye,F,fatougaye@orange.sn,221755779924,DPP,SN02522741,2,Dakar,Pikine,urbain,2025-10-23,6.04,150,True
203,Oumou,Dia,F,oumou.dia3@gmail.com,221781752439,DPP,SN19295066,19,Ziguinchor,Ziguinchor,urbain,2024-03-10,6.77,150,True
204,Cheikh,Gaye,M,mcisse@orange.sn,221777481716,DPP,SN09965110,9,Diourbel,Touba,urbain,2025-01-03,4.62,150,True
205,Mame,Sarr,F,msarr@orange.sn,221754153853,PPP,SN13673468,13,Kaolack,Kaolack,urbain,2025-02-22,16.52,150,True
206,Ndèye,Gaye,F,mcisse@orange.sn,221702679119,DPP,SN09796677,9,Diourbel,Touba,urbain,2025-11-30,7.27,150,True
207,Rama,Ndiaye,F,mcisse@orange.sn,221750438927,DPP,SN08380761,8,Diourbel,Diourbel,urbain,2025-08-21,6.95,150,True
208,Bineta,Ndiaye,F,bineta.ndiaye@gmail.com,221771662605,DPP,SN11885694,11,Saint-Louis,Saint-Louis,urbain,2025-04-03,7.36,150,True
209,Ndèye,Gaye,F,ndeye.gaye@hotmail.com,221764937185,DPP,SN03282568,3,Dakar,Guédiawaye,urbain,2024-06-28,5.21,250,True
210,Marème,Dieng,F,maremedieng@yahoo.fr,221781224033,DPP,SN09385625,9,Diourbel,Touba,urbain,2025-05-20,7.46,200,True
211,Rama,Ndiaye,F,mcisse@orange.sn,221707732715,DPP,SN09594799,9,Diourbel,Touba,urbain,2025-05-31,5.06,150,True
212,Babacar,Dia,M,babacardia@outlook.com,221771497160,DPP,SN13308275,13,Kaolack,Kaolack,urbain,2026-01-07,6.84,150,True
213,Maimouna,Mbaye,F,mcisse@orange.sn,221709178672,DPP,SN03882159,3,Dakar,Guédiawaye,urbain,2024-12-18,5.02,150,True
214,Mbathio,Sow,F,mbathio.sow77@hotmail.com,221779116210,PPP,SN01106517,1,Dakar,Dakar Plateau,urbain,2025-12-10,11.0,200,True
215,Selbé,Dieng,F,sdieng@orange.sn,221753460838,DPP,SN13626734,13,Kaolack,Kaolack,urbain,2024-09-14,7.82,300,True
216,Binta,Sall,F,binta.sall@gmail.com,221768083143,DPP,SN13921746,13,Kaolack,Kaolack,urbain,2025-06-17,6.01,150,True
217,Mariama,Thiam,F,mariama.thiam@orange.sn,221789082322,DPP,SN09399027,9,Diourbel,Touba,urbain,2026-01-21,7.08,150,True
218,Lamine,Dieye,M,mcisse@orange.sn,221759728317,DPP,SN09557499,9,Diourbel,Touba,urbain,2025-03-24,7.61,150,True
219,Ibrahima,Dieye,M,ibrahimadieye@hotmail.com,221767104875,DPP,SN09701930,9,Diourbel,Touba,urbain,2024-05-17,7.39,150,True
220,Maimouna,Gaye,F,mcisse@orange.sn,221751912535,DPP,SN12782106,12,Saint-Louis,Richard Toll,semi_urbain,2025-02-04,3.33,150,True
221,Serigne,Ndoye,M,serigne.ndoye56@outlook.com,221769753003,DPP,SN17966290,17,Kolda,Kolda,urbain,2024-07-11,6.46,150,True
222,Souleymane,Niang,M,sniang@yahoo.fr,221771336648,DPP,SN19516073,19,Ziguinchor,Ziguinchor,urbain,2024-10-30,4.14,150,True
223,Fatou,Ba,F,fatouba@yahoo.fr,221781669639,DPP,SN05912748,5,Thiès,Thiès,urbain,2025-11-30,5.12,150,True
224,Demba,Bâ,M,mcisse@orange.sn,221788433751,DPP,SN05499405,5,Thiès,Thiès,urbain,2024-10-12,5.16,150,True
225,Rokhaya,Dieng,F,rokhayadieng@orange.sn,221776683521,DPP,SN05261076,5,Thiès,Thiès,urbain,2025-07-28,4.38,150,True
226,Yacine,Camara,F,ycamara@yahoo.fr,221776990816,DPP,SN13253934,13,Kaolack,Kaolack,urbain,2025-12-05,4.4,150,True
227,Amy,Ba,F,amyba@hotmail.com,221754003946,DPP,SN03306768,3,Dakar,Guédiawaye,urbain,2024-09-18,7.98,200,True
228,Mariama,Camara,F,mariama.camara@outlook.com,221751684490,DPP,SN03914071,3,Dakar,Guédiawaye,urbain,2025-02-13,5.39,150,True
229,Cheikh,Bâ,M,cbâ@orange.sn,221769422801,DPP,SN11879696,11,Saint-Louis,Saint-Louis,urbain,2024-05-07,6.96,150,True
230,Alioune,Dia,M,aliounedia@orange.sn,221787463806,DPP,SN09871178,9,Diourbel,Touba,urbain,2025-06-16,5.58,150,True
231,Seynabou,Gaye,F,seynabou.gaye@orange.sn,221750613099,DPP,SN09357652,9,Diourbel,Touba,urbain,2024-06-03,4.65,200,True
232,Rokhaya,Ndoye,F,rokhaya.ndoye@hotmail.com,221763612940,DPP,SN05626894,5,Thiès,Thiès,urbain,2024-08-05,4.81,250,True
233,Ibrahima,Wade,M,mcisse@orange.sn,221774333949,DPP,SN20288763,20,Matam,Matam,semi_urbain,2024-05-26,5.67,150,True
234,Ablaye,Kébé,M,mcisse@orange.sn,221751024873,DPP,SN15887739,15,Louga,Louga,urbain,2024-05-08,7.28,150,True
235,Mbathio,Thiam,F,mcisse@orange.sn,221751036927,DPP,SN03508727,3,Dakar,Guédiawaye,urbain,2025-06-23,6.17,150,True
236,Rokhaya,Diouf,F,rdiouf@hotmail.com,221770423535,PPP,SN19811250,19,Ziguinchor,Ziguinchor,urbain,2024-12-23,15.49,200,True
237,Selbé,Faye,F,selbefaye@yahoo.fr,221771518863,DPP,SN09993066,9,Diourbel,Touba,urbain,2025-08-25,5.22,150,True
238,Abdou,Mbaye,M,mcisse@orange.sn,221787357798,DPP,SN20565586,20,Matam,Matam,semi_urbain,2024-10-09,4.61,150,True
239,Amadou,Ndiaye,M,mcisse@orange.sn,221758089666,DPP,SN10694157,10,Diourbel,Mbacké,semi_urbain,2025-01-21,5.64,150,True
240,Mbaye,Kébé,M,mbaye.kebe1@yahoo.fr,221753203432,DPP,SN21154778,21,Kaffrine,Kaffrine,semi_urbain,2025-10-05,4.59,150,True
241,Souleymane,Dieng,M,mcisse@orange.sn,221772198442,DPP,SN04421853,4,Dakar,Rufisque,urbain,2025-07-25,4.46,150,True
242,Omar,Camara,M,mcisse@orange.sn,221763144867,DPP,SN18524789,18,Tambacounda,Tambacounda,urbain,2024-04-30,7.76,150,True
243,Mbaye,Camara,M,mbayecamara@yahoo.fr,221771006647,PPP,SN02378071,2,Dakar,Pikine,urbain,2025-04-14,16.86,200,True
244,Modou,Bâ,M,modou.bâ56@yahoo.fr,221758903656,DPP,SN03110834,3,Dakar,Guédiawaye,urbain,2024-10-05,7.72,150,True
245,Khady,Sarr,F,khady.sarr@orange.sn,221776394059,DPP,SN04902593,4,Dakar,Rufisque,urbain,2024-05-01,7.35,150,False
246,Pape,Dieye,M,mcisse@orange.sn,221779500965,DPP,SN09240177,9,Diourbel,Touba,urbain,2024-12-30,7.46,200,True
247,Awa,Sène,F,awa.sene3@outlook.com,221750738208,DPP,SN09675637,9,Diourbel,Touba,urbain,2026-02-04,6.5,300,True
248,Ndeye,Seck,F,mcisse@orange.sn,221756776828,DPP,SN02121705,2,Dakar,Pikine,urbain,2025-10-11,4.18,150,True
249,Abdou,Camara,M,mcisse@orange.sn,221757146644,DPP,SN04592392,4,Dakar,Rufisque,urbain,2025-08-12,6.28,150,True
250,Modou,Sarr,M,modou.sarr@yahoo.fr,221751694512,DPP,SN19392787,19,Ziguinchor,Ziguinchor,urbain,2024-05-24,7.44,150,True
251,Fallou,Sall,M,fallou.sall@gmail.com,221705801262,DPP,SN09636210,9,Diourbel,Touba,urbain,2025-10-19,4.23,250,False
252,Khady,Gueye,F,mcisse@orange.sn,221751055720,DPP,SN09714548,9,Diourbel,Touba,urbain,2025-05-18,4.01,150,True
253,Ibrahima,Seck,M,mcisse@orange.sn,221762092069,DPP,SN17294271,17,Kolda,Kolda,urbain,2024-12-05,5.78,200,True
254,Pape,Gueye,M,papegueye@outlook.com,221753603618,DPP,SN09434356,9,Diourbel,Touba,urbain,2025-09-30,6.13,150,True
255,Awa,Faye,F,afaye@yahoo.fr,221767627044,DPP,SN09848494,9,Diourbel,Touba,urbain,2024-10-22,5.69,150,True
256,Awa,Sy,F,mcisse@orange.sn,221750398851,DPP,SN09654674,9,Diourbel,Touba,urbain,2024-11-16,4.44,150,True
257,Moustapha,Sarr,M,mcisse@orange.sn,221750664392,DPP,SN05413522,5,Thiès,Thiès,urbain,2024-05-29,5.97,250,True
258,Malick,Thiam,M,malickthiam@yahoo.fr,221701941705,PPP,SN15686281,15,Louga,Louga,urbain,2025-08-23,14.22,150,True
259,Seynabou,Sène,F,seynabou.sene27@outlook.com,221782813236,DPP,SN05687929,5,Thiès,Thiès,urbain,2024-04-07,5.78,150,True
260,Alioune,Ba,M,alioune.ba47@hotmail.com,221751200439,DPP,SN07295145,7,Thiès,Tivaouane,semi_urbain,2025-07-18,3.46,150,True
261,Lamine,Faye,M,mcisse@orange.sn,221754338018,DPP,SN12773173,12,Saint-Louis,Richard Toll,semi_urbain,2024-09-14,5.97,250,True
262,Ibrahima,Sylla,M,isylla@gmail.com,221774315234,DPP,SN05431144,5,Thiès,Thiès,urbain,2025-11-09,5.02,150,True
263,Astou,Ndiaye,F,astou.ndiaye55@hotmail.com,221757195396,DPP,SN12935517,12,Saint-Louis,Richard Toll,semi_urbain,2025-12-26,3.49,150,True
264,Modou,Sylla,M,modou.sylla@hotmail.com,221752175253,PPP,SN04531345,4,Dakar,Rufisque,urbain,2026-01-17,22.65,150,True
265,Penda,Sall,F,mcisse@orange.sn,221751530749,DPP,SN19174392,19,Ziguinchor,Ziguinchor,urbain,2024-05-17,6.12,150,True
266,Youssouf,Ba,M,mcisse@orange.sn,221754661597,DPP,SN01241853,1,Dakar,Dakar Plateau,urbain,2024-09-02,4.87,150,True
267,Khady,Sène,F,khadysene@hotmail.com,221751389851,DPP,SN07586829,7,Thiès,Tivaouane,semi_urbain,2025-10-31,3.35,150,True
268,Amy,Sall,F,amy.sall10@gmail.com,221782152290,DPP,SN05327173,5,Thiès,Thiès,urbain,2024-04-12,5.39,150,True
269,Awa,Sall,F,mcisse@orange.sn,221780722857,DPP,SN11103711,11,Saint-Louis,Saint-Louis,urbain,2025-11-05,6.96,150,True
270,Boubacar,Ba,M,boubacar.ba51@hotmail.com,221700131894,DPP,SN07797106,7,Thiès,Tivaouane,semi_urbain,2025-11-19,5.36,150,True
271,Serigne,Wade,M,serignewade@outlook.com,221775542333,DPP,SN09809082,9,Diourbel,Touba,urbain,2024-03-16,7.99,150,True
272,Demba,Sow,M,mcisse@orange.sn,221709208557,DPP,SN19384986,19,Ziguinchor,Ziguinchor,urbain,2024-11-19,6.07,250,True
273,Omar,Sow,M,osow@orange.sn,221760183088,DPP,SN03468977,3,Dakar,Guédiawaye,urbain,2024-11-17,6.29,150,True
274,Moustapha,Ndoye,M,mcisse@orange.sn,221759049116,DPP,SN02682521,2,Dakar,Pikine,urbain,2025-10-29,7.35,200,True
275,Malick,Dieng,M,mdieng@hotmail.com,221755126884,PPP,SN12504374,12,Saint-Louis,Richard Toll,semi_urbain,2025-01-11,20.94,200,True
276,Awa,Kébé,F,awa.kebe@outlook.com,221761621786,PPP,SN09925185,9,Diourbel,Touba,urbain,2025-06-16,17.5,150,True
277,Ablaye,Sow,M,mcisse@orange.sn,221772770457,DPP,SN09554243,9,Diourbel,Touba,urbain,2025-02-26,4.57,200,True
278,Abdou,Camara,M,mcisse@orange.sn,221757121006,DPP,SN03682019,3,Dakar,Guédiawaye,urbain,2025-10-27,7.05,150,True
279,Mame,Sy,F,mame.sy@orange.sn,221773773283,DPP,SN02440884,2,Dakar,Pikine,urbain,2025-08-08,7.78,150,True
280,Khoudia,Diallo,F,mcisse@orange.sn,221781237015,DPP,SN01955606,1,Dakar,Dakar Plateau,urbain,2024-03-01,7.96,150,True
281,Cheikh,Badji,M,cheikh.badji39@orange.sn,221788898891,DPP,SN15571082,15,Louga,Louga,urbain,2024-05-25,4.42,200,True
282,Samba,Gueye,M,mcisse@orange.sn,221758692846,DPP,SN16549802,16,Fatick,Fatick,semi_urbain,2024-03-10,5.96,150,True
283,Fallou,Diouf,M,fdiouf@orange.sn,221753413532,DPP,SN09845253,9,Diourbel,Touba,urbain,2024-04-21,6.2,150,True
284,Arame,Traoré,F,arametraore@gmail.com,221766549004,DPP,SN01690111,1,Dakar,Dakar Plateau,urbain,2024-05-29,7.23,150,True
285,Cheikh,Badji,M,cbadji@outlook.com,221706517371,DPP,SN06778967,6,Thiès,Mbour,urbain,2025-11-16,5.54,150,True
286,Modou,Mbaye,M,mcisse@orange.sn,221768982681,DPP,SN05982317,5,Thiès,Thiès,urbain,2025-03-24,6.85,150,True
287,Aly,Ndiaye,M,aly.ndiaye38@orange.sn,221768746707,DPP,SN03167461,3,Dakar,Guédiawaye,urbain,2025-01-20,5.2,200,True
288,Lamine,Dieye,M,ldieye@gmail.com,221701705529,DPP,SN05584306,5,Thiès,Thiès,urbain,2025-12-25,5.48,150,True
289,Momar,Toure,M,momar.toure51@gmail.com,221751925117,PPP,SN13675256,13,Kaolack,Kaolack,urbain,2025-12-02,24.26,150,True
290,Cheikhou,Fall,M,mcisse@orange.sn,221762801257,DPP,SN12562944,12,Saint-Louis,Richard Toll,semi_urbain,2025-02-03,4.3,150,True
291,Mariama,Fall,F,mariama.fall@outlook.com,221753469498,DPP,SN09585655,9,Diourbel,Touba,urbain,2024-06-10,4.51,150,True
292,Alioune,Kane,M,mcisse@orange.sn,221767720798,DPP,SN17376916,17,Kolda,Kolda,urbain,2025-08-22,4.31,150,True
293,Amadou,Diallo,M,amadou.diallo28@outlook.com,221788360643,DPP,SN04234766,4,Dakar,Rufisque,urbain,2025-08-05,7.03,150,True
294,Nogaye,Diouf,F,ndiouf@outlook.com,221789503170,DPP,SN06292955,6,Thiès,Mbour,urbain,2025-07-12,4.06,200,True
295,Mbagnick,Gaye,M,mgaye@hotmail.com,221751963808,DPP,SN09947722,9,Diourbel,Touba,urbain,2025-04-22,5.37,150,True
296,Maimouna,Niang,F,maimounaniang@gmail.com,221757066479,DPP,SN01229792,1,Dakar,Dakar Plateau,urbain,2024-09-02,7.33,150,False
297,Coumba,Gueye,F,cgueye@orange.sn,221788528065,DPP,SN09223506,9,Diourbel,Touba,urbain,2025-04-22,7.55,150,True
298,Babacar,Ndoye,M,bndoye@outlook.com,221772903200,DPP,SN02630735,2,Dakar,Pikine,urbain,2025-07-07,5.25,150,True
299,Astou,Cissé,F,astou.cisse88@hotmail.com,221769127405,DPP,SN10873362,10,Diourbel,Mbacké,semi_urbain,2024-11-08,3.12,150,True
300,Khoudia,Sène,F,khoudia.sene12@orange.sn,221766147105,PPP,SN22772834,22,Kédougou,Kédougou,rural,2025-06-16,10.72,150,True
301,Bineta,Diallo,F,binetadiallo@orange.sn,221755963907,PPP,SN05386618,5,Thiès,Thiès,urbain,2026-01-19,14.25,150,True
302,Mbagnick,Sylla,M,mcisse@orange.sn,221758058230,DPP,SN19506515,19,Ziguinchor,Ziguinchor,urbain,2026-01-07,5.14,150,True
303,Alioune,Samb,M,mcisse@orange.sn,221758713604,DPP,SN02554893,2,Dakar,Pikine,urbain,2024-04-22,4.43,150,True
304,Demba,Sylla,M,demba.sylla@gmail.com,221764626857,DPP,SN11110985,11,Saint-Louis,Saint-Louis,urbain,2025-08-09,6.51,300,True
305,Pape,Toure,M,mcisse@orange.sn,221762852786,DPP,SN19593586,19,Ziguinchor,Ziguinchor,urbain,2026-02-20,6.26,150,True
306,Bineta,Diallo,F,bdiallo@orange.sn,221774264583,DPP,SN09731530,9,Diourbel,Touba,urbain,2024-09-18,6.69,200,True
307,Baye,Gueye,M,baye.gueye@hotmail.com,221768636060,DPP,SN09196321,9,Diourbel,Touba,urbain,2024-05-14,6.89,150,True
308,Mariama,Diouf,F,mcisse@orange.sn,221778596495,DPP,SN11305130,11,Saint-Louis,Saint-Louis,urbain,2024-05-10,4.89,200,True
309,Aissatou,Gueye,F,mcisse@orange.sn,221758322882,DPP,SN05112172,5,Thiès,Thiès,urbain,2025-01-15,6.86,300,True
310,Samba,Dieye,M,sdieye@yahoo.fr,221766809810,DPP,SN11681821,11,Saint-Louis,Saint-Louis,urbain,2024-06-04,4.7,300,True
311,Youssouf,Fall,M,yfall@outlook.com,221780152082,DPP,SN06976204,6,Thiès,Mbour,urbain,2026-02-21,5.44,150,True
312,Aly,Bâ,M,alybâ@hotmail.com,221754531304,DPP,SN09486059,9,Diourbel,Touba,urbain,2025-01-25,6.78,150,True
313,Baye,Kane,M,mcisse@orange.sn,221781750018,DPP,SN10313087,10,Diourbel,Mbacké,semi_urbain,2024-03-17,5.95,250,True
314,Khady,Mbaye,F,kmbaye@yahoo.fr,221755899645,DPP,SN17117697,17,Kolda,Kolda,urbain,2025-11-06,7.39,150,True
315,Aissatou,Ba,F,aba@yahoo.fr,221776750305,DPP,SN13666409,13,Kaolack,Kaolack,urbain,2025-10-08,5.91,150,True
316,Awa,Dieng,F,awa.dieng35@yahoo.fr,221787591509,DPP,SN06779470,6,Thiès,Mbour,urbain,2025-06-25,4.14,150,True
317,Oumou,Dia,F,mcisse@orange.sn,221761368505,DPP,SN04206245,4,Dakar,Rufisque,urbain,2026-01-29,4.84,150,True
318,Binta,Sow,F,mcisse@orange.sn,221753109607,DPP,SN07281189,7,Thiès,Tivaouane,semi_urbain,2025-06-08,4.8,150,True
319,Moustapha,Ndoye,M,moustapha.ndoye19@hotmail.com,221785809803,DPP,SN09261098,9,Diourbel,Touba,urbain,2025-08-17,5.02,150,True
320,Ibrahima,Sow,M,ibrahima.sow@yahoo.fr,221771491489,DPP,SN23126576,23,Sédhiou,Sédhiou,semi_urbain,2024-09-11,5.88,150,False
321,Ndeye,Gaye,F,ndeye.gaye@yahoo.fr,221706064300,DPP,SN19754676,19,Ziguinchor,Ziguinchor,urbain,2024-09-20,6.99,300,True
322,Momar,Niang,M,momar.niang@hotmail.com,221771485422,DPP,SN09396976,9,Diourbel,Touba,urbain,2025-10-29,7.84,150,True
323,Penda,Cisse,F,mcisse@orange.sn,221700584168,DPP,SN13169461,13,Kaolack,Kaolack,urbain,2025-12-20,4.99,150,True
324,Arame,Kébé,F,arame.kebe16@hotmail.com,221777859963,PPP,SN11423969,11,Saint-Louis,Saint-Louis,urbain,2025-08-03,18.03,150,True
325,Youssouf,Bâ,M,mcisse@orange.sn,221777624011,DPP,SN15913355,15,Louga,Louga,urbain,2025-06-26,5.17,150,True
326,Momar,Toure,M,momartoure@outlook.com,221782675877,DPP,SN07917016,7,Thiès,Tivaouane,semi_urbain,2024-03-25,3.56,150,True
327,Abdou,Traoré,M,atraore@yahoo.fr,221770418166,DPP,SN09516904,9,Diourbel,Touba,urbain,2024-03-14,5.61,150,True
328,Aly,Diop,M,mcisse@orange.sn,221769853290,PPP,SN17418966,17,Kolda,Kolda,urbain,2025-03-06,24.78,250,True
329,Alioune,Badji,M,mcisse@orange.sn,221781001811,DPP,SN20920029,20,Matam,Matam,semi_urbain,2024-04-05,4.23,150,True
330,Mbaye,Dieye,M,mbaye.dieye@outlook.com,221706727283,DPP,SN09411530,9,Diourbel,Touba,urbain,2024-08-11,5.32,150,True
331,Youssouf,Diop,M,mcisse@orange.sn,221777131646,DPP,SN06914036,6,Thiès,Mbour,urbain,2024-05-26,4.44,150,True
332,Maimouna,Dia,F,mdia@gmail.com,221707010986,DPP,SN06585743,6,Thiès,Mbour,urbain,2024-08-06,6.34,150,True
333,Abdou,Kébé,M,akebe@hotmail.com,221760713803,DPP,SN11334916,11,Saint-Louis,Saint-Louis,urbain,2025-02-05,7.73,300,False
334,Binta,Ba,F,mcisse@orange.sn,221777210794,DPP,SN09826271,9,Diourbel,Touba,urbain,2025-06-21,5.38,150,False
335,Dieynaba,Diallo,F,dieynaba.diallo45@yahoo.fr,221767597709,DPP,SN17866556,17,Kolda,Kolda,urbain,2026-02-11,4.79,150,False
336,Modou,Thiam,M,mcisse@orange.sn,221783258192,DPP,SN17920546,17,Kolda,Kolda,urbain,2025-10-10,5.95,200,True
337,Mamadou,Samb,M,mcisse@orange.sn,221704422987,DPP,SN08617404,8,Diourbel,Diourbel,urbain,2025-03-06,6.39,150,True
338,Binta,Traoré,F,mcisse@orange.sn,221760566034,DPP,SN06861365,6,Thiès,Mbour,urbain,2024-04-01,4.33,150,True
339,Pape,Dia,M,mcisse@orange.sn,221770718938,PPP,SN03854309,3,Dakar,Guédiawaye,urbain,2024-08-13,22.62,150,True
340,Alioune,Cissé,M,mcisse@orange.sn,221780421479,DPP,SN09244609,9,Diourbel,Touba,urbain,2024-08-11,6.57,150,True
341,Astou,Diouf,F,adiouf@hotmail.com,221759734441,DPP,SN13373893,13,Kaolack,Kaolack,urbain,2025-08-24,6.44,150,True
342,Serigne,Sène,M,mcisse@orange.sn,221751931222,PPP,SN09638807,9,Diourbel,Touba,urbain,2025-11-24,21.94,150,True
343,Ndèye,Samb,F,ndeye.samb65@gmail.com,221777242049,DPP,SN09805093,9,Diourbel,Touba,urbain,2024-12-07,5.6,250,True
344,Rama,Ba,F,rama.ba9@yahoo.fr,221755862481,DPP,SN04741508,4,Dakar,Rufisque,urbain,2024-07-01,4.69,300,True
345,Ibrahima,Sy,M,ibrahima.sy78@gmail.com,221789041496,DPP,SN09404839,9,Diourbel,Touba,urbain,2024-08-25,5.37,150,True
346,Ndeye,Sall,F,ndeyesall@yahoo.fr,221774275705,DPP,SN04815804,4,Dakar,Rufisque,urbain,2025-04-11,6.02,150,True
347,Youssouf,Diop,M,mcisse@orange.sn,221760852261,DPP,SN09846568,9,Diourbel,Touba,urbain,2024-03-19,4.9,150,True
348,Khady,Samb,F,mcisse@orange.sn,221788176062,DPP,SN03815991,3,Dakar,Guédiawaye,urbain,2025-05-08,7.63,250,True
349,Moustapha,Kane,M,mkane@orange.sn,221774102930,DPP,SN09687173,9,Diourbel,Touba,urbain,2026-02-11,4.64,150,True
350,Mamadou,Bâ,M,mcisse@orange.sn,221769628251,DPP,SN03605077,3,Dakar,Guédiawaye,urbain,2024-09-24,5.69,150,True
351,Cheikh,Fall,M,mcisse@orange.sn,221778503431,DPP,SN04319908,4,Dakar,Rufisque,urbain,2024-12-07,6.56,200,True
352,Moustapha,Diop,M,mdiop@gmail.com,221775744624,DPP,SN06198574,6,Thiès,Mbour,urbain,2025-05-25,6.74,150,True
353,Mbagnick,Toure,M,mtoure@gmail.com,221709318548,DPP,SN05606388,5,Thiès,Thiès,urbain,2025-10-24,7.8,250,True
354,Moustapha,Cissé,M,moustapha.cisse@outlook.com,221779545774,DPP,SN02613109,2,Dakar,Pikine,urbain,2025-05-18,7.84,150,True
355,Yacine,Diallo,F,mcisse@orange.sn,221758112179,DPP,SN09458496,9,Diourbel,Touba,urbain,2024-03-28,4.95,150,True
356,Adja,Sylla,F,adja.sylla41@hotmail.com,221774673391,DPP,SN09591219,9,Diourbel,Touba,urbain,2024-05-02,5.74,150,True
357,Bineta,Toure,F,binetatoure@gmail.com,221709892892,DPP,SN19362079,19,Ziguinchor,Ziguinchor,urbain,2025-08-14,7.36,150,True
358,Amadou,Bâ,M,amadoubâ@gmail.com,221705964457,DPP,SN09820745,9,Diourbel,Touba,urbain,2025-01-24,6.35,150,True
359,Pape,Dieye,M,pape.dieye@gmail.com,221756525053,DPP,SN17835258,17,Kolda,Kolda,urbain,2025-03-02,6.29,150,True
360,Demba,Badji,M,mcisse@orange.sn,221766729535,DPP,SN06704561,6,Thiès,Mbour,urbain,2024-12-23,5.63,150,True
361,Youssouf,Cisse,M,mcisse@orange.sn,221752175464,DPP,SN04689013,4,Dakar,Rufisque,urbain,2026-02-13,7.24,150,True
362,Babacar,Thiam,M,mcisse@orange.sn,221704393592,DPP,SN13648879,13,Kaolack,Kaolack,urbain,2025-08-28,4.19,150,True
363,Abdou,Faye,M,mcisse@orange.sn,221751396225,DPP,SN06185717,6,Thiès,Mbour,urbain,2025-07-17,7.79,150,True
364,Pape,Kébé,M,pape.kebe@orange.sn,221766905675,DPP,SN02948288,2,Dakar,Pikine,urbain,2024-06-27,6.31,300,True
365,Seynabou,Faye,F,sfaye@hotmail.com,221778146510,DPP,SN09679099,9,Diourbel,Touba,urbain,2024-07-08,6.06,150,True
366,Fatou,Badji,F,fatou.badji@hotmail.com,221777513948,DPP,SN11471032,11,Saint-Louis,Saint-Louis,urbain,2024-10-04,4.71,150,True
367,Mbathio,Cisse,F,mcisse@outlook.com,221750138225,DPP,SN19614504,19,Ziguinchor,Ziguinchor,urbain,2025-08-21,6.35,150,True
368,Binta,Traoré,F,mcisse@orange.sn,221769855007,DPP,SN19272122,19,Ziguinchor,Ziguinchor,urbain,2025-01-06,4.67,300,True
369,Amadou,Samb,M,amadou.samb@outlook.com,221750741277,DPP,SN05776219,5,Thiès,Thiès,urbain,2024-06-01,5.22,150,True
370,Moustapha,Camara,M,mcisse@orange.sn,221787908604,DPP,SN10770854,10,Diourbel,Mbacké,semi_urbain,2025-12-06,5.29,150,True
371,Ndèye,Cisse,F,ndeyecisse@outlook.com,221757465139,DPP,SN19762063,19,Ziguinchor,Ziguinchor,urbain,2025-01-11,4.53,150,True
372,Yacine,Cissé,F,ycisse@yahoo.fr,221755117437,DPP,SN02145856,2,Dakar,Pikine,urbain,2025-01-31,5.39,150,True
373,Elhadji,Camara,M,elhadjicamara@hotmail.com,221755412111,DPP,SN01951304,1,Dakar,Dakar Plateau,urbain,2024-11-26,7.68,200,True
374,Daba,Ndoye,F,dabandoye@yahoo.fr,221753117409,PPP,SN09219687,9,Diourbel,Touba,urbain,2026-01-27,12.04,150,True
